bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,log_pages,log_ratings,log_reviews,z_score,z_cat,decile,revRate,sqrt_pages,sizerating^2,size0,sizeZ0^2,size5,size10,size^2,size^3,sizesqrtpages,sizeRevRate,z_color
30659,Meditations,Marcus Aurelius-Martin Hammond-Diskin Clay,4.23,140449337,9.78E+12,eng,303,64518,2719,5.713732806,11.07469953,7.908019445,1.101661676,5,9,0.042143278,17.40689519,17.8929,9.116661676,83.11352011,5.50830838,11.01661676,1.213658448,1.337041,17.40689519,4.2143278,0.756198347
30672,Darkness at Noon,Arthur Koestler-Daphne Hardy-Pınar Kür,4.05,553265954,9.78E+12,eng,216,19727,825,5.375278408,9.889743535,6.715383386,0.398684458,4,7,0.041820855,14.69693846,16.4025,8.413684458,70.79008616,1.99342229,3.98684458,0.158949297,0.063370614,14.69693846,4.1820855,0.681818182
30673,Darkness at Noon,Arthur Koestler-Daphne Hardy,4.05,1416540261,9.78E+12,eng,273,1230,154,5.609471795,7.114769448,5.036952602,0.398684458,4,7,0.125203252,16.52271164,16.4025,8.413684458,70.79008616,1.99342229,3.98684458,0.158949297,0.063370614,16.52271164,12.5203252,0.681818182
30680,Up in the Air,Walter Kirn,2.86,385722370,9.78E+12,eng,320,3442,492,5.768320996,8.143807977,6.198478716,-4.248776035,1,1,0.142940151,17.88854382,8.1796,3.766223965,14.18444295,-21.24388017,-42.48776035,18.0520978,-76.6993205,17.88854382,14.2940151,0.190082645
30681,Thumbsucker,Walter Kirn,3.43,385497091,9.78E+12,eng,300,1187,110,5.703782475,7.079184395,4.700480366,-2.022681513,1,1,0.092670598,17.32050808,11.7649,5.992318487,35.90788085,-10.11340757,-20.22681513,4.091240503,-8.275276531,17.32050808,9.2670598,0.425619835
30735,The Complete Essays,Michel de Montaigne-M.A. Screech,4.23,140446044,9.78E+12,eng,1344,10321,282,7.203405521,9.241935934,5.641907071,1.101661676,5,9,0.027322934,36.66060556,17.8929,9.116661676,83.11352011,5.50830838,11.01661676,1.213658448,1.337041,36.66060556,2.7322934,0.756198347
30810,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.77,618446702,9.78E+12,eng,352,5187,353,5.863631176,8.553910774,5.866468057,-0.694835658,3,3,0.068054752,18.76166304,14.2129,7.320164342,53.58480599,-3.47417829,-6.94835658,0.482796592,-0.335464287,18.76166304,6.8054752,0.566115703
30812,Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser-Charles   Wilson,3.75,618710310,9.78E+12,eng,259,3640,826,5.556828062,8.199738961,6.716594774,-0.772944238,3,2,0.226923077,16.09347694,14.0625,7.242055762,52.44737166,-3.86472119,-7.72944238,0.597442795,-0.461789966,16.09347694,22.6923077,0.55785124
30818,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3),Tim LaHaye-Jerry B. Jenkins,4.15,1414305818,9.78E+12,en-GB,351,2771,107,5.860786223,7.926963545,4.672828834,0.789227357,4,8,0.038614219,18.734994,17.2225,8.804227357,77.51441935,3.946136785,7.89227357,0.622879821,0.491593795,18.734994,3.8614219,0.723140496
30820,Kingdom Come: The Final Victory (Left Behind  #13),Tim LaHaye-Jerry B. Jenkins,3.99,842360611,9.78E+12,eng,356,3967,176,5.874930731,8.285765421,5.170483995,0.164358719,4,6,0.04436602,18.86796226,15.9201,8.179358719,66.90190905,0.821793595,1.64358719,0.027013789,0.004439952,18.86796226,4.436602,0.657024793
30821,John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Tim LaHaye-Jerry B. Jenkins,3.93,399153896,9.78E+12,eng,310,1108,104,5.736572297,7.010311867,4.644390899,-0.06996702,3,5,0.093862816,17.60681686,15.4449,7.94503298,63.12354905,-0.3498351,-0.6996702,0.004895384,-0.000342515,17.60681686,9.3862816,0.632231405
30842,Riot,Shashi Tharoor,3.7,143030906,9.78E+12,eng,272,1261,123,5.605802066,7.139660336,4.812184355,-0.968215687,3,2,0.097541634,16.4924225,13.69,7.046784313,49.65716915,-4.841078435,-9.68215687,0.937441617,-0.907645679,16.4924225,9.7541634,0.537190083
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous-Philip Boehm-Hans Magnus Enzensberger,4.32,312426119,9.78E+12,eng,261,5754,665,5.564520407,8.657650544,6.499787041,1.453150284,5,10,0.115571776,16.15549442,18.6624,9.468150284,89.6458698,7.26575142,14.53150284,2.111645748,3.068538618,16.15549442,11.5571776,0.79338843
30852,The Woman Warrior,Maxine Hong Kingston,3.73,679721886,9.78E+12,eng,204,20095,1087,5.318119994,9.908226307,6.991176887,-0.851052817,3,2,0.054093058,14.28285686,13.9129,7.163947183,51.32213924,-4.255264085,-8.51052817,0.724290897,-0.616409808,14.28285686,5.4093058,0.549586777
30855,A Woman in Jerusalem,A.B. Yehoshua-Hillel Halkin,3.41,151012261,9.78E+12,en-US,256,820,128,5.545177444,6.70930434,4.852030264,-2.100790093,1,1,0.156097561,16,11.6281,5.914209907,34.97787882,-10.50395047,-21.00790093,4.413319015,-9.271456864,16,15.6097561,0.417355372
30856,The Kept Woman,Susan Donovan,3.82,312939507,9.78E+12,eng,384,3996,140,5.950642553,8.29304914,4.941642423,-0.499564209,3,3,0.035035035,19.59591794,14.5924,7.515435791,56.48177513,-2.497821045,-4.99564209,0.249564399,-0.124673442,19.59591794,3.5035035,0.586776859
30868,The Bean Trees (Greer Family  #1),Barbara Kingsolver,3.96,812474945,9.78E+12,eng,232,117003,5141,5.446737372,11.66995485,8.545002892,0.047195849,4,6,0.043939044,15.23154621,15.6816,8.062195849,64.99900191,0.235979245,0.47195849,0.002227448,0.000105126,15.23154621,4.3939044,0.644628099
30889,The Crazyladies of Pearl Street,Trevanian,3.78,1400080371,9.78E+12,eng,384,976,141,5.950642553,6.883462586,4.94875989,-0.655781368,3,3,0.144467213,19.59591794,14.2884,7.359218632,54.15809887,-3.27890684,-6.55781368,0.430049203,-0.282018254,19.59591794,14.4467213,0.570247934
30891,The Summer of Katya,Trevanian,3.98,1400098041,9.78E+12,eng,288,2176,113,5.66296048,7.685243608,4.727387819,0.125304429,4,6,0.051930147,16.97056275,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,16.97056275,5.1930147,0.652892562
30893,The Eiger Sanction (Jonathan Hemlock  #1),Trevanian,4.06,1400098025,9.78E+12,eng,336,10094,140,5.81711116,9.219696467,4.941642423,0.437738748,4,7,0.013869626,18.33030278,16.4836,8.452738748,71.44879234,2.18869374,4.37738748,0.191615212,0.083877403,18.33030278,1.3869626,0.685950413
30919,Scoop,Evelyn Waugh,3.85,141187492,9.78E+12,eng,222,13639,577,5.402677382,9.520688615,6.357842267,-0.382401339,3,4,0.042305154,14.89966443,14.8225,7.632598661,58.25656232,-1.912006695,-3.82401339,0.146230784,-0.055918848,14.89966443,4.2305154,0.599173554
30920,Full Scoop (Full #6),Janet Evanovich-Charlotte Hughes,3.79,312934319,9.78E+12,eng,347,11908,259,5.84932478,9.384965722,5.556828062,-0.616727078,3,3,0.021750084,18.62793601,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,18.62793601,2.1750084,0.574380165
30929,Decline and Fall,Evelyn Waugh,3.85,1417920769,9.78E+12,eng,300,7364,395,5.703782475,8.904358542,5.978885765,-0.382401339,3,4,0.053639326,17.32050808,14.8225,7.632598661,58.25656232,-1.912006695,-3.82401339,0.146230784,-0.055918848,17.32050808,5.3639326,0.599173554
30933,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,4,316926345,9.78E+12,eng,351,76839,2950,5.860786223,11.2494676,7.989560449,0.203413009,4,6,0.038391962,18.734994,16,8.218413009,67.54231239,1.017065045,2.03413009,0.041376852,0.00841659,18.734994,3.8391962,0.661157025
30934,Black Mischief,Evelyn Waugh,3.77,316917338,9.78E+12,eng,304,2349,129,5.717027701,7.761744985,4.859812404,-0.694835658,3,3,0.054916986,17.43559577,14.2129,7.320164342,53.58480599,-3.47417829,-6.94835658,0.482796592,-0.335464287,17.43559577,5.4916986,0.566115703
30935,The Loved One,Evelyn Waugh,3.78,141184248,9.78E+12,eng,127,7595,539,4.844187086,8.935245415,6.289715571,-0.655781368,3,3,0.070967742,11.26942767,14.2884,7.359218632,54.15809887,-3.27890684,-6.55781368,0.430049203,-0.282018254,11.26942767,7.0967742,0.570247934
30948,The Rise of Christianity,Rodney Stark,4.04,60677015,9.78E+12,eng,272,1308,144,5.605802066,7.176254532,4.9698133,0.359630168,4,7,0.110091743,16.4924225,16.3216,8.374630168,70.13443045,1.79815084,3.59630168,0.129333858,0.046512357,16.4924225,11.0091743,0.67768595
30966,Rounding the Mark (Inspector Montalbano  #7),Andrea Camilleri-Stephen Sartarelli,4.06,014303748X,9.78E+12,eng,272,2445,149,5.605802066,7.801800402,5.003946306,0.437738748,4,7,0.060940695,16.4924225,16.4836,8.452738748,71.44879234,2.18869374,4.37738748,0.191615212,0.083877403,16.4924225,6.0940695,0.685950413
30968,Excursion to Tindari (Inspector Montalbano #5),Andrea Camilleri-Stephen Sartarelli,4.03,014303460X,9.78E+12,eng,304,3174,183,5.717027701,8.062747901,5.209486153,0.320575879,4,7,0.057655955,17.43559577,16.2409,8.335575879,69.48182523,1.602879395,3.20575879,0.102768894,0.032945229,17.43559577,5.7655955,0.673553719
30969,Voice of the Violin (Inspector Montalbano  #4),Andrea Camilleri-Stephen Sartarelli,4.03,142004456,9.78E+12,eng,249,3669,245,5.517452896,8.207674424,5.501258211,0.320575879,4,7,0.066775688,15.77973384,16.2409,8.335575879,69.48182523,1.602879395,3.20575879,0.102768894,0.032945229,15.77973384,6.6775688,0.673553719
31049,Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,Kitty Burns Florey,3.59,1933633107,9.78E+12,eng,154,678,188,5.036952602,6.519147288,5.236441963,-1.397812875,2,1,0.277286136,12.40967365,12.8881,6.617187125,43.78716545,-6.989064375,-13.97812875,1.953880834,-2.731159785,12.40967365,27.7286136,0.491735537
31054,For the Love of a Dog: Understanding Emotion in You and Your Best Friend,Patricia B. McConnell,4.32,345477146,9.78E+12,en-US,382,2061,130,5.945420609,7.630946581,4.86753445,1.453150284,5,10,0.063076177,19.54482029,18.6624,9.468150284,89.6458698,7.26575142,14.53150284,2.111645748,3.068538618,19.54482029,6.3076177,0.79338843
31072,Under the Volcano,Malcolm Lowry,3.79,60955228,9.78E+12,eng,397,17382,799,5.983936281,9.763190467,6.683360946,-0.616727078,3,3,0.045967092,19.92485885,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,19.92485885,4.5967092,0.574380165
31080,Malcolm X: A Graphic Biography,Andrew Helfer-Randy DuBurke,3.64,809095041,9.78E+12,eng,112,560,102,4.718498871,6.327936784,4.624972813,-1.202541426,2,2,0.182142857,10.58300524,13.2496,6.812458574,46.40959182,-6.01270713,-12.02541426,1.446105881,-1.739002229,10.58300524,18.2142857,0.512396694
31084,The Other Boleyn Girl,Philippa Gregory,4.05,743269837,9.78E+12,eng,664,3092,381,6.498282149,8.03657341,5.942799375,0.398684458,4,7,0.123221216,25.76819745,16.4025,8.413684458,70.79008616,1.99342229,3.98684458,0.158949297,0.063370614,25.76819745,12.3221216,0.681818182
31087,The Last Boleyn,Karen Harper,4.05,307237907,9.78E+12,eng,592,8848,204,6.383506635,9.087946724,5.318119994,0.398684458,4,7,0.023056058,24.33105012,16.4025,8.413684458,70.79008616,1.99342229,3.98684458,0.158949297,0.063370614,24.33105012,2.3056058,0.681818182
31089,The Secret Diary of Anne Boleyn,Robin Maxwell,3.8,684849690,9.78E+12,eng,281,5109,301,5.638354669,8.538758969,5.707110265,-0.577672788,3,3,0.058915639,16.76305461,14.44,7.437327212,55.31383606,-2.88836394,-5.77672788,0.33370585,-0.192772789,16.76305461,5.8915639,0.578512397
31092,The Other Boleyn Girl,Philippa Gregory,4.05,739427113,9.78E+12,eng,664,1156,105,6.498282149,7.052721049,4.65396035,0.398684458,4,7,0.09083045,25.76819745,16.4025,8.413684458,70.79008616,1.99342229,3.98684458,0.158949297,0.063370614,25.76819745,9.083045,0.681818182
31093,Lila: An Inquiry Into Morals,Robert M. Pirsig,3.78,553299611,9.78E+12,eng,480,5131,288,6.173786104,8.543055851,5.66296048,-0.655781368,3,3,0.056129409,21.9089023,14.2884,7.359218632,54.15809887,-3.27890684,-6.55781368,0.430049203,-0.282018254,21.9089023,5.6129409,0.570247934
31098,Swapping Lives,Jane Green,3.58,670034800,9.78E+12,eng,410,24212,900,6.01615716,10.09460366,6.802394763,-1.436867165,2,1,0.03717165,20.24845673,12.8164,6.578132835,43.27183159,-7.184335825,-14.36867165,2.06458725,-2.966537629,20.24845673,3.717165,0.487603306
31099,Babyville,Jane Green,3.62,767912241,9.78E+12,en-US,464,30307,550,6.139884552,10.31913399,6.309918278,-1.280650006,2,1,0.018147623,21.54065923,13.1044,6.734349994,45.35146984,-6.40325003,-12.80650006,1.640064438,-2.100348532,21.54065923,1.8147623,0.504132231
31100,To Have and to Hold,Jane Green,3.63,767912276,9.78E+12,eng,352,22462,435,5.863631176,10.01958027,6.075346031,-1.241595716,2,2,0.01936604,18.76166304,13.1769,6.773404284,45.87900559,-6.20797858,-12.41595716,1.541559922,-1.913994195,18.76166304,1.936604,0.508264463
31101,Mr. Maybe,Jane Green,3.44,767905202,9.78E+12,eng,368,85775,823,5.908082938,11.35948287,6.712956201,-1.983627223,2,1,0.00959487,19.18332609,11.8336,6.031372777,36.37745758,-9.918136115,-19.83627223,3.93477696,-7.805130694,19.18332609,0.959487,0.429752066
31115,The Farming of Bones,Edwidge Danticat,4.07,140280499,9.78E+12,eng,312,6511,582,5.743003188,8.781248333,6.366470448,0.476793038,4,7,0.089387191,17.66352173,16.5649,8.491793038,72.110549,2.38396519,4.76793038,0.227331601,0.108390125,17.66352173,8.9387191,0.690082645
31116,The Dew Breaker,Edwidge Danticat,3.79,1400034299,9.78E+12,eng,244,5664,567,5.497168225,8.641885635,6.340359304,-0.616727078,3,3,0.100105932,15.62049935,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,15.62049935,10.0105932,0.574380165
31122,I Capture the Castle,Dodie Smith,4,312181108,9.78E+12,eng,343,62290,5742,5.837730447,11.03955618,8.655562861,0.203413009,4,6,0.092181731,18.52025918,16,8.218413009,67.54231239,1.017065045,2.03413009,0.041376852,0.00841659,18.52025918,9.2181731,0.661157025
31154,The Regime: Evil Advances  (Before They Were Left Behind  #2),Tim LaHaye-Jerry B. Jenkins,4.11,141430577X,9.78E+12,en-US,391,3546,101,5.96870756,8.173575487,4.615120517,0.633010197,4,8,0.028482798,19.77371993,16.8921,8.648010197,74.78808037,3.165050985,6.33010197,0.40070191,0.253648395,19.77371993,2.8482798,0.70661157
31157,The Rising: Antichrist is Born  (Before They Were Left Behind  #1),Tim LaHaye-Jerry B. Jenkins,4.19,842361936,9.78E+12,eng,400,14261,187,5.991464547,9.565283818,5.231108617,0.945444516,4,9,0.013112685,20,17.5561,8.960444516,80.28956592,4.72722258,9.45444516,0.893865333,0.845100077,20,1.3112685,0.739669422
31171,The Life of Charlotte Brontë,Elizabeth Gaskell-Angus Easson,3.9,192838059,9.78E+12,eng,587,5390,123,6.37502482,8.592300664,4.812184355,-0.18712989,3,5,0.022820037,24.22808288,15.21,7.82787011,61.27555046,-0.93564945,-1.8712989,0.035017596,-0.006552839,24.22808288,2.2820037,0.619834711
31173,Villette,Charlotte Brontë-Ignes Sodre-A.S. Byatt,3.76,037575850X,9.78E+12,eng,573,46665,2082,6.350885717,10.7507497,7.641084249,-0.733889948,3,3,0.044615879,23.93741841,14.1376,7.281110052,53.01456359,-3.66944974,-7.33889948,0.538594456,-0.395269057,23.93741841,4.4615879,0.561983471
31175,The Professor,Charlotte Brontë,3.57,1582870950,9.78E+12,eng,269,14050,517,5.59471138,9.550377675,6.248042875,-1.475921455,2,1,0.036797153,16.40121947,12.7449,6.539078545,42.75954822,-7.379607275,-14.75921455,2.178344141,-3.215064855,16.40121947,3.6797153,0.483471074
31177,Morgan's Passing,Anne Tyler,3.79,449911721,9.78E+12,eng,346,3970,109,5.846438775,8.286521374,4.691347882,-0.616727078,3,3,0.027455919,18.60107524,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,18.60107524,2.7455919,0.574380165
31178,Back When We Were Grownups,Anne Tyler,3.52,345477243,9.78E+12,eng,336,14612,1196,5.81711116,9.589598388,7.086737935,-1.671192904,2,1,0.081850534,18.33030278,12.3904,6.343807096,40.24388847,-8.35596452,-16.71192904,2.792885722,-4.667450801,18.33030278,8.1850534,0.462809917
31180,Celestial Navigation,Anne Tyler,3.79,449911802,9.78E+12,eng,288,3305,151,5.66296048,8.103191752,5.017279837,-0.616727078,3,3,0.045688351,16.97056275,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,16.97056275,4.5688351,0.574380165
31181,Breathing Lessons,Anne Tyler,3.66,345485599,9.78E+12,eng,350,19858,1094,5.857933154,9.896362228,6.997595983,-1.124432846,2,2,0.055091147,18.70828693,13.3956,6.890567154,47.4799157,-5.62216423,-11.24432846,1.264349225,-1.421675798,18.70828693,5.5091147,0.520661157
31186,Patience & Sarah,Isabel Miller-Emma Donoghue,3.91,1551521911,9.78E+12,en-US,225,3672,148,5.416100402,8.208491752,4.997212274,-0.1480756,3,5,0.040305011,15,15.2881,7.8669244,61.88849952,-0.740378,-1.480756,0.021926383,-0.003246762,15,4.0305011,0.623966942
31196,The Razor's Edge,W. Somerset Maugham,4.19,1400034205,9.78E+12,eng,314,28339,2062,5.749392986,10.25199423,7.631431665,0.945444516,4,9,0.072761918,17.72004515,17.5561,8.960444516,80.28956592,4.72722258,9.45444516,0.893865333,0.845100077,17.72004515,7.2761918,0.739669422
31219,The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),James Redfield,3.99,446676489,9.78E+12,eng,256,4048,128,5.545177444,8.305978211,4.852030264,0.164358719,4,6,0.031620553,16,15.9201,8.179358719,66.90190905,0.821793595,1.64358719,0.027013789,0.004439952,16,3.1620553,0.657024793
31226,The Janson Directive (Paul Janson  #1),Robert Ludlum,3.86,312989385,9.78E+12,eng,693,7098,255,6.541029999,8.867568333,5.541263545,-0.343347049,3,4,0.035925613,26.32489316,14.8996,7.671652951,58.854259,-1.716735245,-3.43347049,0.117887196,-0.040476221,26.32489316,3.5925613,0.603305785
31229,The Ambler Warning,Robert Ludlum,3.72,312990693,9.78E+12,eng,632,9104,348,6.448889394,9.116469156,5.85220248,-0.890107107,3,2,0.038224956,25.13961018,13.8384,7.124892893,50.76409874,-4.450535535,-8.90107107,0.792290662,-0.705223549,25.13961018,3.8224956,0.545454546
31231,The Matarese Circle (Matarese #1),Robert Ludlum,4.05,752858556,9.78E+12,eng,544,34409,263,6.298949247,10.44607344,5.572154032,0.398684458,4,7,0.007643349,23.32380758,16.4025,8.413684458,70.79008616,1.99342229,3.98684458,0.158949297,0.063370614,23.32380758,0.7643349,0.681818182
31242,Bleak House,Charles Dickens-Nicola Bradbury-Hablot Knight Browne,4.01,143037617,9.78E+12,eng,1017,77515,2307,6.924612396,11.25822675,7.743703258,0.242467299,4,6,0.029761982,31.89043744,16.0801,8.257467299,68.18576619,1.212336495,2.42467299,0.058790391,0.014254747,31.89043744,2.9761982,0.665289256
31244,Our Mutual Friend,Charles Dickens,4.07,375761144,9.78E+12,eng,801,21543,916,6.685860947,9.977806217,6.820016365,0.476793038,4,7,0.042519612,28.3019434,16.5649,8.491793038,72.110549,2.38396519,4.76793038,0.227331601,0.108390125,28.3019434,4.2519612,0.690082645
31250,Little Dorrit,Charles Dickens-Stephen J. Wall-Helen Small,3.98,141439963,9.78E+12,eng,1021,38158,990,6.928537818,10.54949071,6.897704943,0.125304429,4,6,0.025944756,31.95309062,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,31.95309062,2.5944756,0.652892562
31259,The Bourne Ultimatum (Jason Bourne  #3),Robert Ludlum,4.05,752858491,9.78E+12,eng,725,51142,682,6.586171655,10.84236136,6.525029658,0.398684458,4,7,0.013335419,26.92582404,16.4025,8.413684458,70.79008616,1.99342229,3.98684458,0.158949297,0.063370614,26.92582404,1.3335419,0.681818182
31260,The Sigma Protocol,Robert Ludlum,3.79,312982518,9.78E+12,eng,662,9116,243,6.495265556,9.11778639,5.493061443,-0.616727078,3,3,0.026656428,25.72936066,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,25.72936066,2.6656428,0.574380165
31262,The Road to Gandolfo,Robert Ludlum-Michael  Shepherd,3.64,553271091,9.78E+12,eng,320,5142,161,5.768320996,8.545197388,5.081404365,-1.202541426,2,2,0.031310774,17.88854382,13.2496,6.812458574,46.40959182,-6.01270713,-12.02541426,1.446105881,-1.739002229,17.88854382,3.1310774,0.512396694
31265,The Scorpio Illusion,Robert Ludlum,3.84,752858475,9.78E+12,en-GB,624,5894,101,6.436150368,8.681690163,4.615120517,-0.421455629,3,4,0.017136071,24.97999199,14.7456,7.593544371,57.66191611,-2.107278145,-4.21455629,0.177624847,-0.074860992,24.97999199,1.7136071,0.595041322
31266,The Scarlatti Inheritance,Robert Ludlum,3.84,752858653,9.78E+12,eng,381,10878,125,5.942799375,9.29449768,4.828313737,-0.421455629,3,4,0.011491083,19.5192213,14.7456,7.593544371,57.66191611,-2.107278145,-4.21455629,0.177624847,-0.074860992,19.5192213,1.1491083,0.595041322
31267,The Arctic Event (Covert-One  #7),James H. Cobb-Robert Ludlum,4.01,446699071,9.78E+12,eng,390,4299,123,5.966146739,8.366137716,4.812184355,0.242467299,4,6,0.028611305,19.74841766,16.0801,8.257467299,68.18576619,1.212336495,2.42467299,0.058790391,0.014254747,19.74841766,2.8611305,0.665289256
31268,The Aquitaine Progression,Robert Ludlum,3.93,752858521,9.78E+12,eng,800,16113,103,6.684611728,9.687381679,4.634728988,-0.06996702,3,5,0.006392354,28.28427125,15.4449,7.94503298,63.12354905,-0.3498351,-0.6996702,0.004895384,-0.000342515,28.28427125,0.6392354,0.632231405
31299,Hickory Dickory Dock (Hercule Poirot  #32),Agatha Christie-Hugh Fraser,3.74,1572705647,9.78E+12,eng,196,12677,337,5.278114659,9.447544607,5.82008293,-0.811998527,3,2,0.026583577,14,13.9876,7.203001473,51.88323022,-4.059992635,-8.11998527,0.659341608,-0.535384414,14,2.6583577,0.553719008
31300,A Caribbean Mystery (Miss Marple  #10),Agatha Christie,3.79,451199928,9.78E+12,eng,224,17398,681,5.411646052,9.764110536,6.523562306,-0.616727078,3,3,0.03914243,14.96662955,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,14.96662955,3.914243,0.574380165
31301,Miss Marple's Final Cases (Miss Marple #14),Agatha Christie,3.81,2315963,9.78E+12,eng,160,4006,149,5.075173815,8.295548516,5.003946306,-0.538618498,3,3,0.037194209,12.64911064,14.5161,7.476381502,55.89628036,-2.69309249,-5.38618498,0.290109886,-0.156258551,12.64911064,3.7194209,0.582644628
31304,Nemesis (Miss Marple #12),Agatha Christie,3.85,451200187,9.78E+12,eng,224,17937,703,5.411646052,9.794620898,6.555356892,-0.382401339,3,4,0.03919273,14.96662955,14.8225,7.632598661,58.25656232,-1.912006695,-3.82401339,0.146230784,-0.055918848,14.96662955,3.919273,0.599173554
31309,The Thirteen Problems (Miss Marple  #2),Agatha Christie,3.89,7120869,9.78E+12,eng,315,12840,578,5.752572639,9.460320577,6.359573869,-0.22618418,3,4,0.045015576,17.74823935,15.1321,7.78881582,60.66565188,-1.1309209,-2.2618418,0.051159283,-0.011571421,17.74823935,4.5015576,0.615702479
31312,The Dance of Anger,Harriet Lerner,4.05,006074104X,9.78E+12,eng,239,16217,557,5.476463552,9.693815354,6.32256524,0.398684458,4,7,0.034346673,15.45962483,16.4025,8.413684458,70.79008616,1.99342229,3.98684458,0.158949297,0.063370614,15.45962483,3.4346673,0.681818182
31313,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,4.14,515141666,9.78E+12,eng,321,24552,564,5.771441123,10.1085486,6.335054251,0.750173067,4,8,0.022971652,17.91647287,17.1396,8.765173067,76.82825889,3.750865335,7.50173067,0.56275963,0.422167118,17.91647287,2.2971652,0.719008265
31314,Barnyard Dance,Sandra Boynton,4.25,1563054426,9.78E+12,en-US,24,20885,472,3.17805383,9.946786477,6.156978986,1.179770255,5,9,0.022599952,4.898979486,18.0625,9.194770255,84.54380004,5.898851275,11.79770255,1.391857855,1.642072496,4.898979486,2.2599952,0.76446281
31316,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,4.06,006091646X,9.78E+12,eng,255,7128,177,5.541263545,8.871785969,5.176149733,0.437738748,4,7,0.02483165,15.96871942,16.4836,8.452738748,71.44879234,2.18869374,4.37738748,0.191615212,0.083877403,15.96871942,2.483165,0.685950413
31326,Theatre,W. Somerset Maugham,4.14,037572463X,9.78E+12,eng,304,4740,164,5.717027701,8.463792415,5.099866428,0.750173067,4,8,0.034599156,17.43559577,17.1396,8.765173067,76.82825889,3.750865335,7.50173067,0.56275963,0.422167118,17.43559577,3.4599156,0.719008265
31331,Blood Canticle (The Vampire Chronicles  #10),Anne Rice,3.72,99460173,9.78E+12,eng,400,18646,318,5.991464547,9.833386925,5.762051383,-0.890107107,3,2,0.017054596,20,13.8384,7.124892893,50.76409874,-4.450535535,-8.90107107,0.792290662,-0.705223549,20,1.7054596,0.545454546
31332,The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,3.76,345434803,9.78E+12,eng,457,58129,697,6.124683391,10.97041996,6.546785411,-0.733889948,3,3,0.011990573,21.37755833,14.1376,7.281110052,53.01456359,-3.66944974,-7.33889948,0.538594456,-0.395269057,21.37755833,1.1990573,0.561983471
31333,Violin,Anne Rice,3.27,8466302204,9.79E+12,eng,289,15588,404,5.666426688,9.654256666,6.001414878,-2.647550151,1,1,0.025917372,17,10.6929,5.367449849,28.80951788,-13.23775076,-26.47550151,7.009521802,-18.55806051,17,2.5917372,0.359504132
31335,Cry to Heaven,Anne Rice,3.84,345396936,9.78E+12,eng,566,17761,553,6.338594078,9.784760321,6.315358002,-0.421455629,3,4,0.031135634,23.79075451,14.7456,7.593544371,57.66191611,-2.107278145,-4.21455629,0.177624847,-0.074860992,23.79075451,3.1135634,0.595041322
31336,The Tale of the Body Thief (The Vampire Chronicles  #4),Anne Rice,3.72,345419634,9.78E+12,eng,468,71219,997,6.148468296,11.17351492,6.90475077,-0.890107107,3,2,0.013999073,21.63330765,13.8384,7.124892893,50.76409874,-4.450535535,-8.90107107,0.792290662,-0.705223549,21.63330765,1.3999073,0.545454546
31337,Blackwood Farm (The Vampire Chronicles  #9),Anne Rice,3.86,99446723,9.78E+12,eng,774,26145,501,6.651571874,10.17141325,6.216606101,-0.343347049,3,4,0.019162364,27.82085549,14.8996,7.671652951,58.854259,-1.716735245,-3.43347049,0.117887196,-0.040476221,27.82085549,1.9162364,0.603305785
31338,Memnoch the Devil (The Vampire Chronicles  #5),Anne Rice,3.74,096319254X,9.78E+12,eng,354,66610,1190,5.869296913,11.10661,7.081708586,-0.811998527,3,2,0.017865185,18.81488772,13.9876,7.203001473,51.88323022,-4.059992635,-8.11998527,0.659341608,-0.535384414,18.81488772,1.7865185,0.553719008
